Author,Ulasan,cleaned_text,sentiment,confidence
@derildante6993,"Pa Mahfud ini dukung ikn ato ngk tau yg investor yg masuk?<br>Jepang,korea, China juga sudah masuk<br>Fifa juga bantu buat stadion di ikn<br>Apakah ngk masuk dalam investor merekw2 itu???",mahfud dukung ikn ato ngk tau investor masukbrjepangkorea china masukbrfifa bantu stadion iknbrapakah ngk masuk investor merekw,Netral,0.4012444019317627
@asta_bc,"Cawapres 1 dan 3 kebanyakan curhat , bukan menjawab pertanyaan 😂",cawapres banyak curhat,Negatif,0.3533121347427368
@agilsatyanto1797,"tadinya meragukan calon wakilnya no 2 tapi setelah liat dia debat,visi misinya jelas ga bertele2 ga ada janji2 manis yg ujung2nya tinggal janji dan paling penting toleransi antar sesama rakyat indonesia.all in untuk no 2",ragu calon wakil liat debatvisi misi tele janji manis ujung tinggal janji toleransi rakyat indonesiaall,Netral,0.3471415638923645
@Ilike3Atta,like no 2,like,Netral,0.3979452848434448
@rianadewi9831,"Coba komen dong yg wong solo asli, pilih siapa? (Saya butuh pencerahan)",coba komen solo asli pilih butuh cerah,Positif,0.34267452359199524
@susanto9569,"Pak Gibran,<br>Pak Mahfud... Jawabannya keren....",gibranbrpak mahfud jawab keren,Netral,0.3708704113960266
@jhonkenedi2330,The special ONE 🇮🇩 AMIN 👍,the special one amin,Netral,0.3589400351047516
@bosskecil9972,kasih tau imin kalok ada tumpengan lagi di ikn,kasih tau imin kalok tumpeng ikn,Netral,0.40003180503845215
@jhonkenedi2330,"@@bosskecil9972 oke, kasih tau juga gibran suruh bapaknya menangkan prabowo.",oke kasih tau gibran suruh bapak menang prabowo,Netral,0.36180001497268677
@derildante6993,Yang meremehkan anak muda mana suaranya??!!!!!<br>Disini kita bisa lihat bahwa butuh pola pikir anak muda untuk bangun negri ini untuk maju🎉<br>PRABOWO GIBRAN 🎉,remeh anak muda suaranyabrdisini lihat butuh pola pikir anak muda bangun negri majubrprabowo gibran,Negatif,0.36388567090034485
@Joko234-ho9tt,Tanah kan udah ada yang punya..semua  yang mau di bagi tanah yang mna. Tanah  Kuburan...???,tanah udah punyasemua tanah mna tanah kubur,Netral,0.37461966276168823
@sudarman8467,GIBRAN MENCURIGAKAN...KNAPA GIBRAN MENGGUNAKAN MIK DOBLE ? APA MIK YG NEMPEL DIKEPALA MERUPAKAN ALAT PEMBISIK DARI TEAM AHLI YG BISA MEMBANTU GIBRAN ? KNAPA TIDAK SAMA DENGAN YG LAIN..?  KPU TIDAK NETRAL ?,gibran mencurigakanknapa gibran mik doble mik nempel kepala alat bisik team ahli bantu gibran knapa kpu netral,Negatif,0.3416236937046051
@agungpambudi5698,"Liat yang detail, semua cawapres juga sama kok.",liat detail cawapres,Negatif,0.36094701290130615
@ayudiawang3442,Nmor 2 hebat ✌️✌️✌️,nmor hebat,Netral,0.3637632429599762
@dwiwahyu5172,"no 3 visi nya punya rumah mudah kayak punya motor, wkwkwkwk",visi nya rumah mudah kayak motor wkwkwkwk,Netral,0.3759447932243347
@ErickAllvlog,Slepat slepet 🗿,slepat slepet,Netral,0.41954895853996277
@shandy157,AMIN 1 putaran no 2🎉🎉🎉🎉,amin putar,Negatif,0.3666194677352905
@chofifahlutfunnisa1341,Imin ngomong apa si muter muter jawaban,imin ngomong muter muter,Netral,0.34684738516807556
@user-yc3no5tn5x,Saya ngak ngerti dengan gaya bicara dan apa yg dibicarakan oleh cawapers no1 dan no 3,ngak ngerti gaya bicara bicara cawapers,Netral,0.4355719983577728
@zuli2512,All in Prabowo &amp; Gibran,all prabowo amp gibran,Netral,0.38776344060897827
@Sugeng-zh6uj,jangan curang manusia curang berada di dasar jahanam☝️,curang manusia curang dasar jahanam,Netral,0.4426315128803253
@musisikamar164,gibran mantap. all in nomor 2,gibran mantap all nomor,Netral,0.41293415427207947
@ArnoldusNabur14,Prabowo Gibran💪✌️,prabowo gibran,Positif,0.43251389265060425
@makanterosss7494,Dulu prabowo gk dipilih karna dia paling gk bnget dibndingkan pesaingnya tapi skrang dia lebih baik daripada yang lainnya jadi ini kemajuan kah atau kemunduran.. dan sya masih netral,prabowo pilih karna bnget dibndingkan saing skrang maju kah mundur sya netral,Netral,0.3813546299934387
@lilynofriza-ex3cl,Gibran gada lawan.. singkat.. padat.. dan sangat sangat jelas... yoo prabowo gibran yoookkk,gibran gada lawan singkat padat yoo prabowo gibran yoookkk,Netral,0.37532564997673035
@egaantoniputra5935,KelazZZ 2,kelazzz,Positif,0.3862488567829132
@nusapenidaenjoy4518,Kenapa gx gibran yang jadi capres 😢😢😢,gibran capres,Positif,0.3986978828907013
@user-zk5im9ll2l,02 ❤,,Netral,1.0
@muthiahmadofficial9421,mirip pk jokowi..,jokowi,Negatif,0.36447674036026
@nurkhamim3732,"Luar biasa  Gus Imin dan PK Mahfud, mereka orang2 yg sudah matang.....<br>Dan saatnya bangsa indonesia memakan buahnya......<br>Koropsi akan sangat bisa d tekan oleh prof Mahfud<br>Pilihan terbaik yg jelas❤",gus imin mahfud orang matangbrdan bangsa indonesia makan buahnyabrkoropsi tekan prof mahfudbrpilihan baik,Positif,0.3788970112800598
@ditadita7271,ALL IN NOMER 2,all nomer,Negatif,0.36143726110458374
@afryantv2635,Kuerennnn pak gibrannn👏,kuerennnn gibrannn,Netral,0.3941571116447449
@azura2328,Slebew   ❎️<br>Slepet ✅️,slebew brslepet,Negatif,0.3707098662853241
@ferdyancahyayudhakusuma3372,crepet,crepet,Netral,0.3994160592556
@domoclips1181,"Keliatan visi misi generasi tua dan generasi muda, pilihan antara No 2 dan No 3 nihh, abis liat gibran overpower  jadi oke juga No 2",liat visi misi generasi tua generasi muda pilih nihh abis liat gibran overpower oke,Netral,0.3549000918865204
@junet7037,yg di kira cupu yg terlihat hemat omong anak ingusan hahaha  ternyata suhu dan lancar menjawab,cupu hemat omong anak ingus hahaha suhu lancar,Positif,0.36389583349227905
@elangsuryanto1673,"Kelihatannya debat kali ini kaya setingan😅,si profesor di bikin cupu dan si cupu di bikin smart😂,hadeuuuh hebaaat nyetingnya 😮",debat kali kaya setingansi profesor bikin cupu cupu bikin smarthadeuuuh hebaaat nyetingnya,Negatif,0.37764424085617065
@megasilfha4646,Kalau bisa disettting kamu aja yg ikut debat kan katanya bisa disetting😂,disettting aja debat disetting,Negatif,0.40849336981773376
@madagascar999,Bisa nya cmn nyinyir aja gan? 😂,nya cmn nyinyir aja gan,Netral,0.4269767105579376
@fachrezimulyairfan3046,"Waduh seorang prof lo mau aja di setting, logikanya mana ini 😂",prof aja setting logika,Netral,0.3874296545982361
@user-wf7mq9uv1u,all in prabowo gibran❤,all prabowo gibran,Negatif,0.3521614670753479
@hankokoyoung198,Ganjar mahmud janjinya muluk muluk,ganjar mahmud janji muluk muluk,Netral,0.4096302390098572
@user-wo7fy6eb2r,"Yg saya harapkan pemimpin yg jawabanya rasional,membawa perubahan positif,no agumentatif,real kerja,  lapangan  kerja tersedia,mampu menjamin rakyatnya secara keseluruhan.",harap pimpin jawabanya rasionalmembawa ubah positifno agumentatifreal kerja lapang kerja tersediamampu jamin rakyat,Positif,0.3541071116924286
@muhammadwahyudi1350,Betul.Gibran secara tegas dia mengatakan tidak akan melakukan ekspor bahan mentah.dan dia juga memaparkan bagaimana keuntungan negara  yg didapat dalam program itu sewaktu bapaknya menjabat. Itu baru nikel.belum yg lain lain.tentunya pasti akan membuka lapangan pekerjaan untuk memasak bahan mentah tsb.,betulgibran ekspor bahan mentahdan papar untung negara program bapak jabat nikelbelum laintentunya buka lapang kerja masak bahan mentah tsb,Negatif,0.35098522901535034
@user-rs1ny5hi2m,mantap gibran..,mantap gibran,Negatif,0.3483107089996338
@formeakak8568,Tetap Amin,amin,Negatif,0.35097530484199524
@AaJohnson86,A- untuk mas gibran<br><br>A untuk soal hafalan<br>minus untuk etika,mas gibranbrbra hafalanbrminus etika,Netral,0.39263591170310974
@hendryinter2739,"Mantap Gibran  sangat cerdas, sangat yakin pilih 2",mantap gibran cerdas pilih,Negatif,0.3787546455860138
@erlanggaerlangga-mr7xv,pilihan bokap no 1 dia gak nanya gua anaknya kalo gue sebenernya no 2 ✌️,pilih bokap gak nanya gua anak kalo gue sebenernya,Netral,0.37189722061157227
@ayudiyaerlin9801,"Gibran no baca buku , semangat❤❤",gibran baca buku semangat,Positif,0.37051159143447876
@Fuadthr,"gua ga suka ganjar, tapi suka mahfudd gimana dong",gua suka ganjar suka mahfudd gimana,Netral,0.3862915635108948
@achmadfatoni5909,IKN harus lanjut sampai tuntas,ikn tuntas,Netral,0.3795577883720398
@ditazulfa9541,Lebih paham klo gibran yg jelasin😂,paham klo gibran jelasin,Positif,0.3835802972316742
@jw.011production,Aku terpesona karo mas gibran❤,pesona karo mas gibran,Negatif,0.34728705883026123
@hankokoyoung198,All in Prabowo gibran,all prabowo gibran,Negatif,0.3521614670753479
@dimasramadhan9694,Pas gibran ngomong ada suara yg bocor disuru udah wkwk,pas gibran ngomong suara bocor disuru udah wkwk,Netral,0.40132424235343933
@mifthaadityo2262,"ditunggu undang2 perampasan aset, atau memiskinkan para pelaku koruptor teruntuk para calon",tunggu undang ampas aset miskin laku koruptor untuk calon,Netral,0.36191022396087646
@iketutsukarta753,"Mantap mas Gibran santuii santun cerdas,bahasa juga tertata rapi.andalan masa depan anak muda",mantap mas gibran santuii santun cerdasbahasa tata rapiandalan anak muda,Netral,0.4222843647003174
@bangdagol1285,"Buzzer 02 banyak buangett gak di IG ,FB ,YT 😅",buzzer buangett gak,Netral,0.3883479833602905
@KBM0207,ngomongmu enak mahmput &#39; lalu kao jadi wakil 5 tahun ngapain &#39;  jangan banyak omong deh klo nggak &#39;beneran bekerja&#39;,ngomongmu enak mahmput kao wakil ngapain omong deh klo nggak beneran,Netral,0.3617439866065979
@banqboenq,Prabowo-Gibran.<br>&quot;Jiwa kami bergetar.,prabowogibranbrquotjiwa getar,Positif,0.3655393719673157
@andymelodic2582,"Ngeri gibran sedikit bicara banyak kerja, mirip pak de sepertinya",ngeri gibran bicara kerja,Netral,0.3819686770439148
@azharalfarizi3548,Yg penting ga pilih ganjar,pilih ganjar,Negatif,0.4202776253223419
@fatihalghazi6558,Setelah menonton debat ini<br>Saya yakinkan dan pastikan diri saya pribadi untuk<br>GOLPUT...<br>karena mereka GOLTAM....,tonton debat inibrsaya yakin pasti pribadi untukbrgolputbrkarena goltam,Negatif,0.3569948971271515
@nandairawan5419,Ini yang ditakutkan megawati,takut megawati,Negatif,0.3936642110347748
@user-fe1zq9rv3y,Terlalu muluk2 pa makmud...bayak contoh...wakil bupati indramayu..mengudurkan diri krn...malu tidak menepati janji2 campaye...,muluk makmudbayak contohwakil bupati indramayumengudurkan krnmalu tepat janji campaye,Netral,0.4684041142463684
@bunganoerbaety8419,"Yg bilang Gibran pake alat bantu dengar apaan si, itu kan microfon yg lain juga pake",bilang gibran pake alat bantu dengar microfon pake,Netral,0.41972461342811584
@mifthaadityo2262,"manis2 banget ucapannya, wkwk",manis banget ucap wkwk,Negatif,0.39261874556541443
@nanadaimeid,"yaelah muhaimin ga ambisi katanya wkwk, dia pindah ke anies kan karna ga dijadiin wakil ama prabowo haha, 01.capres dan cawapresnya ga sesuai omongan<br>02.capresnya keliatan otoriter tpi aslinya gaada yg tau sifat asli manusia dan cawapresnya cerdas tpi bisa apa klo misal capresnya otoriter.<br>03.capresnya seorang yg jujur dan amanah dilengkapi cawapresnya yg tegas akan korupsi dan seorang yg adil<br><br>FIX ALL IN GANJAR MAHFUD",yaelah muhaimin ambisi wkwk pindah anies karna dijadiin wakil ama prabowo haha capres cawapresnya sesuai omonganbrcapresnya liat otoriter tpi asli gaada tau sifat asli manusia cawapresnya cerdas tpi klo capresnya otoriterbrcapresnya jujur amanah lengkap cawapresnya korupsi adilbrbrfix all ganjar mahfud,Negatif,0.38176286220550537
@DapurAtyantv,Hongkong all in Prabowo gibran,hongkong all prabowo gibran,Positif,0.4190496504306793
@bundacinthadanishika3060,Terlihat... Mana yg memiliki strategi cerdas dan gagasan yg masuk akal.,milik strategi cerdas gagas masuk akal,Netral,0.40396514534950256
@kyafyuuu.channel,all in prabowo - gibran untuk indonesia maju✌,all prabowo gibran indonesia maju,Netral,0.37277528643608093
@madagascar999,Dari sini sudah terlihat mana yg sekedar omong doang / omong kosong. Dan omongan yg berbobot.,dar omong doang omong kosong omong bobot,Netral,0.35654571652412415
@user-fj3fp1dc3q,Mantap,mantap,Negatif,0.43323418498039246
@lordofdream1771,Prabowo pilihan keluargku,prabowo pilih keluargku,Netral,0.3478426933288574
@snail-x1982,Ada yg bisikin samsul &quot; UDAH &quot; 😂😂😂,bisikin samsul quot udah quot,Negatif,0.3472062349319458
@user-po7ti7gq3n,ELU PENGHIANAT KE PDI PERJUANGAN.,elu penghianat pdi juang,Netral,0.3771519958972931
@nur.Rohman.,Mas Gibran mewakili anak muda karena sudah tegas atas pertanyaan ini dijawab ngawur dan akhirnya dipertegas lagi😂,mas gibran wakil anak muda ngawur tegas,Negatif,0.43453463912010193
@wibelwibel5481,Saya sebagai anak bangsa . Saya mendukung penuh Prabowo Gibran  visi misi nya  fokus ke masa depan bgt❤ ga banyak omong tapi langsung di buktikan ❤,anak bangsa dukung penuh prabowo gibran visi misi nya fokus bgt omong langsung bukti,Netral,0.43890777230262756
@irfanYTAN,Udah keren dan sopan gibran✨.,udah keren sopan gibran,Netral,0.43125995993614197
@merielriris1040,Mantapppppppp,mantapppppppp,Netral,0.36813366413116455
@TriYongkiAlexander,"Semua sama, Gibran tong kosong nyaring bunyinya.<br>Diantara calon wakil hanya dia yg ga punya gelar",gibran tong kosong nyaring bunyinyabrdiantara calon wakil gelar,Netral,0.47780683636665344
@kanekiyoo7169,​@@TriYongkiAlexander emang apa gelar imin? sebutin dehh prestasi imin yang membuat indo maju dahh soalnya pas menjabat dpr korup mulu😂,emang gelar imin sebutin dehh prestasi imin indo maju dahh pas jabat dpr korup mulu,Netral,0.3677043318748474
@m.jamilsyahputra2156,Dukung prabowo 02,dukung prabowo,Positif,0.36870232224464417
@vijaiwulan274,Gibran yg membuat marna indonesia ini akang bercahaya selalu,gibran marna indonesia akang cahaya,Netral,0.3855597972869873
@kuataja4846,Mari kita wujudkan cawapres termuda di dunia....,mari wujud cawapres muda dunia,Netral,0.42711710929870605
@choirulanam1347,"Wapres bukan cawapres, kalo cawapres kan udah terwujud",wapres cawapres kalo cawapres udah wujud,Negatif,0.3569658100605011
@desiparamitahutasoit8466,@@choirulanam1347😂😂,,Netral,1.0
@hamizulfuad2137,Siapa bang​@@desiparamitahutasoit8466,bang,Positif,0.39288753271102905
@my.m9661,Cawapres..? kan sudah terwujud..?.. waadduuhh.. yang didukung dan pendukungnya sama2 o&#39;on ..,cawapres wujud waadduuhh dukung dukung oon,Netral,0.36281105875968933
@asepruhimat3954,Amin ...,amin,Negatif,0.35097530484199524
@vijaiwulan274,"Yg sudah pikun mundur, biarkan anak muda yg maju",pikun mundur biar anak muda maju,Netral,0.44287729263305664
@vijaiwulan274,"Luar biasa sosok anak muda yg hebat, dari Saumlaki selalu setia kepada mas gibran",sosok anak muda hebat saumlaki setia mas gibran,Positif,0.36766162514686584
@muizbramastha4884,Wapres perlu yng muda ga sih harus kan,wapres yng muda sih,Negatif,0.409094899892807
@RafaniaRaci,gibran kyk hafalan,gibran kyk hafal,Positif,0.364766925573349
@RafaniaRaci,prof mahfudz seperti guru yang menjelaskan pertanyaan dari muridnya,prof mahfudz guru murid,Negatif,0.36664894223213196
@ameliamuti3910,Sebagai sarjana teknik kimia yang memiliki ketertarikan terhadap bioenergi yang tugas akhirnya bioetanol dan pernah mengerjakan projek tugas kuliah biodiesel sangat antusias apabila indonesia sanggup menguasai industri menjajikan masa depan tersebut.,sarjana teknik kimia milik tari bioenergi tugas bioetanol projek tugas kuliah biodiesel antusias indonesia sanggup kuasa industri menjajikan,Positif,0.36910876631736755
@utelkapas2601,GIBRAN ❤❤❤,gibran,Netral,0.36042821407318115
@tarmizi4283,"Kerja,kerja,namun gaji ngk naik juga,,,,,mAntap pak amin.",kerjakerjanamun gaji ngk jugamantap amin,Netral,0.45650410652160645
@ratnayanti9783,Mas gibran mantap,mas gibran mantap,Positif,0.3449384868144989
@feque8551,Setelah lihat debat Gibran aku pikir masih mentah untuk menjadi Capres. Itu lah blunder Prabowo. Saya pilih no 1 atau no 3 aja,lihat debat gibran pikir mentah capres blunder prabowo pilih aja,Negatif,0.3622841238975525
@anaemin3841,Saya mh gk mau janji pak muhaimin  . Cuman sy sbagei rayat pingin yg bukti aja ... Seru ni Aku dukung poko nya O2 Prabowo gibran ingsaaloh Indonesia menuju mas👍👍,janji muhaimin cuman sbagei rayat pingin bukti aja seru dukung poko nya prabowo gibran ingsaaloh indonesia mas,Negatif,0.37742266058921814
@suyantosurahman8687,"Tidak Debat...Musyawarah aja ??<br> وَاَطِيْعُوا اللّ?هَ وَرَسُوْلَه? وَلَا تَنَازَعُوْا فَتَفْشَلُوْا وَتَذْهَبَ رِيْحُكُمْ وَاصْبِرُوْا? اِنَّ اللّ?هَ مَعَ الصّ?بِرِيْنَ? . الانفال: 46<br>     Dan tha&#39;atlah kepada Allah dan Rasul-Nya dan janganlah kamu berbantah-bantahan, yang menyebabkan kamu menjadi gentar dan hilang kekuatanmu dan bershabarlah. Sesungguhnya Allah beserta orang-orang yang shabar. [QS. Al-Anfaal : 46]<br> وَا لَّذِيْنَ اسْتَجَا بُوا لِرَبِّهِمْ وَاَ قَا مُوْا الصَّلٰوةَ ۖ وَاَ مْرُهُمْ شُوْرٰى بَيْنَهُمْ ۖ وَمِمَّا رَزَقْنٰهُمْ يُنْفِقُوْنَ <br>    &quot;Dan (bagi) orang-orang yang menerima (mematuhi) seruan Tuhan dan melaksanakan sholat, sedang urusan mereka (diputuskan) dengan musyawarah antara mereka; dan mereka menginfakkan sebagian dari rezeki yang Kami berikan kepada mereka,&quot;<br>(QS. Asy-Syura 42: Ayat 38) <br>(( Sampaikan visi dan misi aja Boss. Biar masyarakat yg nilai ))",debatmusyawarah aja             thaatlah allah rasul berbantahbantahan sebab gentar hilang kuat bershabarlah sungguh allah serta orangorang shabar alanfaal             quotdan orangorang terima patuh seru tuhan laksana sholat urus putus musyawarah infak rezeki merekaquotbrqs asysyura ayat visi misi aja boss biar masyarakat nilai,Negatif,0.3671746850013733
@suryabuluidung00,Kata kata telahir pak mahfud  yang nomer 11. Masjid sejah terah pengurus masjid terlindungin. Pak mahfud mungkin lupa . Kalo di negara kita masi ada agama lain nya juga.. Maaf kalo kata kata aku salah🙏🙏🙏,tahir mahfud nomer masjid jah terah urus masjid terlindungin mahfud lupa kalo negara mas agama nya maaf kalo salah,Netral,0.3430965542793274
@Uput88,Nah gini baru anak muda cerdas😊,gin anak muda cerdas,Netral,0.38929852843284607
@user-hd9zl6wz3i,Prabowo Gibran all in ❤,prabowo gibran all,Negatif,0.3525526523590088
@Vengeance_1999,"Wkwk komen tentang gibran di official news sudah di seting, masa yang komen dukung gibran semua",wkwk komen gibran official news ting komen dukung gibran,Netral,0.3829171657562256
